userID,userRating,Name of Movie,Genre,Year of Release,Watch time,Meta Score,Votes,Gross Collection($)
2946,2,Eurovision Song Contest: The Story of Fire Saga,"Comedy,Music",2020,123,50,****,****
9028,3,Disenchanted,"Animation,Adventure,Comedy",2022,119,50,****,****
440,5,Way Down,"Action,Adventure,Thriller",2021,118,50,****,****
4422,4,You People,"Comedy,Romance",2023,117,50,****,****
9418,1,Newness,"Drama,Romance",2017,117,50,****,****
9612,3,3 from Hell,"Action,Horror",2019,115,50,****,****
4362,1,Love in the Villa,"Comedy,Romance",2022,114,50,****,****
3105,5,My Policeman,"Drama,Romance",2022,113,50,****,****
7411,5,Studio 666,"Comedy,Horror,Music",2022,106,50,****,****
1154,1,Holidays,"Fantasy,Horror,Mystery",2016,105,50,****,****
457,4,Time Lapse,"Horror,Sci-Fi,Thriller",2014,104,50,****,****
5104,5,Clerks III,"Comedy,Drama",2022,100,50,****,****
446,1,Society,"Comedy,Horror",1989,99,50,****,****
1143,2,War on Everyone,"Action,Comedy,Crime",2016,98,50,****,****
8374,5,Northmen - A Viking Saga,"Action,Drama,History",2014,97,50,****,****
3471,2,La nuit a dévoré le monde,"Drama,Horror,Thriller",2018,93,50,****,****
2952,1,Swamp Thing,"Horror,Sci-Fi",1982,91,50,****,****
6232,5,iBoy,"Action,Crime,Sci-Fi",2017,90,50,****,****
7002,5,The Adventures of Bob & Doug McKenzie: Strange Brew,"Comedy,Crime,Sci-Fi",1983,90,50,****,****
5743,5,Whitney Houston: I Wanna Dance with Somebody,"Biography,Drama,Music",2022,144,51,****,****
7271,5,Teen Wolf: The Movie,"Action,Drama,Fantasy",2023,140,51,****,****
6405,2,Love,"Drama,Romance",II 2015,135,51,****,****
1847,2,The Bad Seed,"Drama,Horror,Thriller",1956,129,51,****,****
9270,4,Bird Box,"Horror,Mystery,Sci-Fi",2018,124,51,****,****
5980,5,Harper,"Crime,Drama,Mystery",1966,121,51,****,****
6887,3,The Last Full Measure,"Drama,War",2019,116,51,****,****
3263,5,Operation Fortune: Ruse de Guerre,"Action,Comedy,Thriller",2023,114,51,****,****
1175,2,Day Shift,"Action,Comedy,Fantasy",2022,113,51,****,****
4455,3,Project Power,"Action,Crime,Sci-Fi",2020,113,51,****,****
3302,1,The Christmas Chronicles: Part Two,"Adventure,Comedy,Family",2020,112,51,****,****
4299,4,Marry Me,"Comedy,Music,Romance",2022,112,51,****,****
4888,3,Malignant,"Crime,Horror,Mystery",I 2021,111,51,****,****
8307,5,Earthquake Bird,"Crime,Drama,Mystery",2019,107,51,****,****
9010,4,Lou,"Action,Crime,Drama",I 2022,107,51,****,****
9369,3,The Rewrite,"Comedy,Romance",2014,107,51,****,****
1285,5,We're No Angels,"Comedy,Crime,Romance",1955,106,51,****,****
7123,1,Mowgli,"Adventure,Drama,Fantasy",2018,104,51,****,****
557,3,We Can Be Heroes,"Action,Comedy,Drama",II 2020,100,51,****,****
4874,3,I Think We're Alone Now,"Drama,Mystery,Sci-Fi",2018,99,51,****,****
8132,2,The Man Who Killed Hitler and Then the Bigfoot,"Adventure,Drama,Sci-Fi",2018,98,51,****,****
8464,4,Barbarella,"Adventure,Comedy,Fantasy",1968,98,51,****,****
838,4,Dangerous Lies,Thriller,2020,96,51,****,****
8294,5,Close,"Action,Drama,Thriller",I 2019,94,51,****,****
4172,4,Bullet Head,"Crime,Drama,Thriller",2017,93,51,****,****
8576,4,Let It Snow,"Comedy,Romance",2019,92,51,****,****
2925,5,Trolls World Tour,"Animation,Adventure,Comedy",2020,91,51,****,****
2380,3,The Weekend Away,"Crime,Drama,Mystery",2022,89,51,****,****
7849,3,Heavy Metal,"Animation,Adventure,Fantasy",1981,86,51,****,****
4845,5,The Slumber Party Massacre,Horror,1982,77,51,****,****
3315,4,Bruised,"Drama,Sport",2020,129,52,****,****
508,3,The United States vs. Billie Holiday,"Biography,Drama,Music",2021,126,52,****,****
7607,3,Miss Lovely,"Crime,Drama,Romance",2012,113,52,****,****
6387,3,Eliza Graves,"Drama,Horror,Mystery",2014,112,52,****,****
8999,2,Waiting for the Barbarians,Drama,2019,112,52,****,****
3762,4,"Extremely Wicked, Shockingly Evil and Vile","Biography,Crime,Drama",2019,110,52,****,****
3972,4,Coming 2 America,Comedy,2021,110,52,****,****
8615,1,Beckett,"Action,Crime,Drama",2021,110,52,****,****
982,2,The Tall Man,"Crime,Drama,Horror",2012,106,52,****,****
8864,2,Tides,"Action,Adventure,Sci-Fi",2021,104,52,****,****
9342,5,The Christmas Chronicles,"Adventure,Comedy,Family",2018,104,52,****,****
5971,3,The Contractor,"Action,Drama,Thriller",2022,103,52,****,****
6083,3,Wolf,"Drama,Mystery,Thriller",II 2021,99,52,****,****
1823,2,Like Father,"Comedy,Drama",2018,98,52,****,****
3806,5,The Black Hole,"Action,Sci-Fi",1979,98,52,****,****
8126,2,Jerry & Marge Go Large,"Biography,Comedy,Drama",2022,96,52,****,****
2990,4,Silent Night,"Comedy,Drama",I 2021,92,52,****,****
7041,5,Windfall,"Crime,Drama,Thriller",2022,92,52,****,****
1375,5,The Machine,"Action,Drama,Sci-Fi",I 2013,91,52,****,****
3637,3,Comet,"Comedy,Drama,Romance",2014,91,52,****,****
8855,3,Bad Taste,"Comedy,Horror,Sci-Fi",1987,91,52,****,****
6250,5,Cockneys vs Zombies,"Action,Comedy,Horror",2012,88,52,****,****
8924,1,Joe Kidd,Western,1972,88,52,****,****
6154,1,"Bardo, falsa crónica de unas cuantas verdades","Comedy,Drama",2022,159,53,****,****
971,2,Emancipation,"Action,Thriller",2022,132,53,****,****
5812,4,Munich: The Edge of War,"Biography,Drama,History",2021,130,53,****,****
1561,4,Luther: The Fallen Sun,"Crime,Drama,Mystery",2023,129,53,****,****
4298,3,The Mauritanian,"Biography,Drama,Thriller",2021,129,53,****,****
2980,2,We Have a Ghost,"Adventure,Comedy,Family",2023,126,53,****,****
7274,1,Café de Flore,"Drama,Romance",2011,120,53,****,****
9296,2,Deep Water,"Drama,Mystery,Thriller",I 2022,115,53,****,****
3997,1,American Underdog,"Biography,Drama,Sport",2021,112,53,****,****
3820,3,Dumplin',"Comedy,Drama",2018,110,53,****,****
5679,4,Palmer,Drama,2021,110,53,****,****
4917,3,Fatherhood,"Comedy,Drama",I 2021,109,53,****,****
6591,3,La délicatesse,"Comedy,Drama,Romance",2011,108,53,****,****
2596,4,The Tender Bar,Drama,2021,106,53,****,****
5834,2,Malcolm & Marie,"Drama,Romance",2021,106,53,****,****
683,4,Final Score,"Action,Drama,Thriller",2018,104,53,****,****
4555,4,Hubie Halloween,"Comedy,Mystery",2020,103,53,****,****
8777,3,The Awakening,"Drama,Horror,Mystery",I 2011,102,53,****,****
7028,3,That's What I Am,"Comedy,Drama,Romance",2011,101,53,****,****
3667,5,He Was a Quiet Man,"Drama,Romance,Thriller",2007,100,53,****,****
1240,2,The Program,"Biography,Drama,Sport",II 2015,99,53,****,****
4453,1,A Castle for Christmas,"Adventure,Comedy,Drama",2021,98,53,****,****
2476,2,Killing Gunther,"Action,Comedy,Thriller",2017,92,53,****,****
4743,3,The Little Girl Who Lives Down the Lane,"Drama,Horror,Mystery",1976,91,53,****,****
8396,2,Broken,"Drama,Romance",IV 2012,91,53,****,****
1756,5,Dèmoni,Horror,1985,88,53,****,****
6214,2,6 Years,"Drama,Romance",2015,79,53,****,****
1856,2,Zack Snyder's Justice League,"Action,Adventure,Fantasy",2021,242,54,****,****
1755,1,The Little Things,"Crime,Drama,Mystery",2021,128,54,****,****
2277,3,Wasp Network,"Crime,Drama,Thriller",2019,127,54,****,****
4307,3,The Pirates of Somalia,"Biography,Drama",2017,116,54,****,****
6696,3,The Voyeurs,"Drama,Mystery,Thriller",2021,116,54,****,****
5768,5,Empire of Light,"Drama,Romance",2022,115,54,****,****
1217,5,Svart krabba,"Action,Adventure,Drama",2022,114,54,****,****
1216,1,Luckiest Girl Alive,"Drama,Mystery,Thriller",2022,113,54,****,****
4179,4,Chakushin ari,"Horror,Mystery",2003,112,54,****,****
4449,4,Moxie,"Comedy,Drama,Music",I 2021,111,54,****,****
7395,4,Kid Cannabis,"Biography,Comedy,Crime",2014,110,54,****,****
2744,1,De helaasheid der dingen,"Comedy,Drama",2009,108,54,****,****
1343,4,The Riot Club,"Drama,Thriller",2014,107,54,****,****
1800,1,Spiderhead,"Action,Crime,Drama",2022,106,54,****,****
4474,1,"Tomorrow, When the War Began","Action,Adventure,Drama",2010,104,54,****,****
5085,3,I Am Not a Serial Killer,"Drama,Horror,Thriller",2016,104,54,****,****
720,3,The Discovery,"Drama,Romance,Sci-Fi",I 2017,102,54,****,****
6342,4,To All the Boys: P.S. I Still Love You,"Comedy,Drama,Romance",2020,101,54,****,****
311,3,Anon,"Crime,Mystery,Sci-Fi",I 2018,100,54,****,****
5307,4,Orphan: First Kill,"Crime,Drama,Horror",2022,99,54,****,****
283,1,Wyrmwood,"Action,Comedy,Horror",2014,98,54,****,****
1884,5,Bride of Re-Animator,"Comedy,Horror,Sci-Fi",1990,96,54,****,****
2152,1,David Brent: Life on the Road,"Comedy,Music",2016,96,54,****,****
31,4,Cocaine Bear,"Comedy,Thriller",2023,95,54,****,****
2793,1,No Exit,"Drama,Mystery,Thriller",I 2022,95,54,****,****
5459,2,Penguin Bloom,"Biography,Drama",2020,95,54,****,****
6856,3,What We Did on Our Holiday,"Comedy,Drama",2014,95,54,****,****
4745,4,Becky,"Action,Crime,Drama",II 2020,93,54,****,****
8223,3,Pontypool,"Horror,Sci-Fi",2008,93,54,****,****
4180,4,Good on Paper,"Comedy,Romance",2021,92,54,****,****
3175,5,Zombi 2,Horror,1979,91,54,****,****
7047,1,Johnny Dangerously,"Comedy,Crime",1984,90,54,****,****
4507,5,The Pact,"Horror,Mystery,Thriller",II 2012,89,54,****,****
6478,4,The Devil All the Time,"Crime,Drama,Thriller",2020,138,55,****,****
5409,5,The Prom,"Comedy,Drama,Musical",2020,130,55,****,****
5636,3,Torn Curtain,"Drama,Romance,Thriller",1966,128,55,****,****
6355,2,Spirited,"Comedy,Family,Musical",2022,127,55,****,****
8896,2,The Eyes of Tammy Faye,"Biography,Drama,Romance",2021,126,55,****,****
788,3,Clouds,"Biography,Drama,Music",I 2020,121,55,****,****
1899,2,Hellraiser,"Horror,Mystery,Thriller",2022,121,55,****,****
3192,3,Sergio,"Biography,Drama,History",2020,118,55,****,****
4027,2,Arkansas,"Crime,Thriller",2020,117,55,****,****
4035,5,Kursk,"Action,Adventure,Drama",2018,117,55,****,****
4757,5,Minamata,Drama,2020,115,55,****,****
7768,1,Violent Night,"Action,Comedy,Crime",2022,112,55,****,****
8111,1,The Good Liar,"Crime,Drama,Mystery",2019,109,55,****,****
6721,4,Antiviral,"Horror,Mystery,Sci-Fi",2012,108,55,****,****
8596,3,The Current War,"Biography,Drama,History",2017,108,55,****,****
4626,4,The Adam Project,"Action,Adventure,Comedy",2022,106,55,****,****
9011,3,Mr. Harrigan's Phone,"Drama,Horror,Mystery",2022,104,55,****,****
1139,3,A Perfect Pairing,"Comedy,Romance",2022,101,55,****,****
7837,4,A Futile and Stupid Gesture,"Biography,Comedy",2018,101,55,****,****
1892,3,A Christmas Story Christmas,"Comedy,Family",2022,98,55,****,****
4965,2,Hours,"Drama,Thriller",2013,97,55,****,****
9289,3,The Fundamentals of Caring,"Comedy,Drama",2016,97,55,****,****
1712,1,The Inbetweeners 2,Comedy,2014,96,55,****,****
2385,1,The Canal,"Drama,Horror,Mystery",2014,92,55,****,****
4560,3,We Summon the Darkness,"Horror,Music,Thriller",2019,91,55,****,****
5639,1,Forsaken,"Action,Drama,Western",I 2015,90,55,****,****
4552,4,Dolls,Horror,1986,77,55,****,****
3915,3,J'accuse,"Drama,History,Thriller",2019,132,56,****,****
7393,2,The Pale Blue Eye,"Crime,Horror,Mystery",2022,128,56,****,****
9835,3,War Machine,"Comedy,Drama,War",2017,122,56,****,****
3599,1,Extraction,"Action,Thriller",2020,116,56,****,****
5153,3,Radioactive,"Biography,Drama,Romance",2019,109,56,****,****
4785,1,Dance of the Vampires,"Comedy,Horror",1967,108,56,****,****
6941,5,Escape from Pretoria,"Biography,Crime,Mystery",2020,106,56,****,****
1142,4,Hocus Pocus 2,"Comedy,Family,Fantasy",2022,103,56,****,****
7512,4,Wine Country,"Adventure,Comedy,Drama",2019,103,56,****,****
7396,3,You're Not You,Drama,2014,102,56,****,****
9045,5,Boss Level,"Action,Adventure,Comedy",2020,100,56,****,****
4885,4,Down a Dark Hall,"Drama,Fantasy,Horror",2018,96,56,****,****
4359,4,The Legend of Hell House,Horror,1973,95,56,****,****
8151,4,Ibiza,"Comedy,Romance",2018,94,56,****,****
1311,5,Support Your Local Sheriff!,"Comedy,Romance,Western",1969,92,56,****,****
1758,4,G.B.F.,"Comedy,Drama,Romance",2013,92,56,****,****
5777,1,Rabid,"Horror,Sci-Fi",1977,91,56,****,****
2751,3,1BR,"Drama,Horror,Thriller",2019,90,56,****,****
2044,2,Brahmastra Part One: Shiva,"Action,Adventure,Fantasy",2022,167,57,****,****
1679,3,Our Friend,"Drama,Romance",2019,124,57,****,****
410,2,Fifty Dead Men Walking,"Crime,Drama,Thriller",2008,117,57,****,****
2769,1,The Revenant,"Comedy,Fantasy,Horror",I 2009,117,57,****,****
2676,5,Phenomena,"Crime,Horror,Mystery",1985,116,57,****,****
923,2,Finch,"Adventure,Drama,Sci-Fi",2021,115,57,****,****
133,2,The Last Letter from Your Lover,"Drama,Romance",2021,110,57,****,****
8824,4,I Came By,Thriller,2022,110,57,****,****
5658,3,Encounter,"Drama,Sci-Fi,Thriller",III 2021,108,57,****,****
4057,3,Kodachrome,Drama,2017,105,57,****,****
3604,4,Antlers,"Drama,Horror,Mystery",2021,99,57,****,****
9728,1,Daydream Nation,"Drama,Romance",2010,98,57,****,****
6001,4,The Laundromat,"Comedy,Crime,Drama",I 2019,96,57,****,****
779,3,The Ritual,"Horror,Mystery,Thriller",I 2017,94,57,****,****
728,1,Chemical Hearts,"Drama,Romance",2020,93,57,****,****
4377,1,The Hole,"Fantasy,Thriller",2009,92,57,****,****
4206,4,Galveston,"Action,Crime,Drama",2018,91,57,****,****
4260,2,Dog Pound,"Crime,Drama",2010,91,57,****,****
5524,1,The Highwaymen,"Biography,Crime,Drama",2019,132,58,****,****
343,1,...and justice for all.,"Crime,Drama,Thriller",1979,119,58,****,****
3741,5,The Midnight Sky,"Adventure,Drama,Sci-Fi",2020,118,58,****,****
5807,1,Skin,"Biography,Crime,Drama",V 2018,118,58,****,****
6861,2,Julia,Drama,1977,117,58,****,****
9484,3,The High Note,"Drama,Music,Romance",2020,113,58,****,****
5083,4,Boston Strangler,"Crime,Drama,History",2023,112,58,****,****
7530,1,Flash Gordon,"Action,Adventure,Sci-Fi",1980,111,58,****,****
1298,3,Gongdong gyeongbi guyeok JSA,"Action,Drama,Thriller",2000,110,58,****,****
6594,5,Cry Macho,Drama,2021,104,58,****,****
7593,4,The Voices,"Comedy,Crime,Horror",2014,103,58,****,****
3874,2,The Woman,"Drama,Horror,Thriller",I 2011,101,58,****,****
3493,3,Baskin,"Crime,Drama,Fantasy",2015,97,58,****,****
5210,4,Come Play,"Drama,Horror,Mystery",2020,96,58,****,****
1073,2,Uncle Frank,"Comedy,Drama",2020,95,58,****,****
5392,4,The One and Only Ivan,"Adventure,Comedy,Drama",2020,95,58,****,****
2757,4,Troop Zero,"Comedy,Drama,Family",2019,94,58,****,****
823,3,7500,"Action,Drama,Thriller",2019,93,58,****,****
4167,1,Work It,"Comedy,Music",2020,93,58,****,****
6802,3,The Trust,"Crime,Thriller",2016,92,58,****,****
8579,3,Wildling,"Drama,Fantasy,Horror",2018,92,58,****,****
692,1,Nocturne,"Drama,Horror,Music",II 2020,90,58,****,****
2007,4,An American Pickle,"Comedy,Fantasy",2020,88,58,****,****
7220,1,Shivers,"Horror,Sci-Fi",1975,87,58,****,****
3060,4,The Blob,"Horror,Sci-Fi",1958,86,58,****,****
5091,5,Splinter,"Crime,Horror,Sci-Fi",I 2008,82,58,****,****
3044,5,Death on the Nile,"Crime,Drama,Mystery",1978,140,59,****,****
1473,2,Terrifier 2,Horror,2022,138,59,****,****
1398,1,Outlaw King,"Action,Biography,Drama",2018,121,59,****,****
6605,3,Shot Caller,"Crime,Drama,Thriller",2017,121,59,****,****
3418,1,The Banker,"Biography,Drama",2020,120,59,****,****
3880,2,Crooked House,"Crime,Drama,Mystery",2017,115,59,****,****
1742,4,Rust Creek,"Crime,Drama,Thriller",2018,108,59,****,****
1292,4,Ip Man,"Action,Biography,Drama",2008,106,59,****,****
117,5,Død snø 2,"Action,Comedy,Fantasy",2014,100,59,****,****
7344,1,Those Who Wish Me Dead,"Action,Drama,Thriller",2021,100,59,****,****
8401,5,In Darkness,"Mystery,Thriller",2018,100,59,****,****
1322,3,Wish Dragon,"Animation,Adventure,Comedy",2021,98,59,****,****
1965,5,Magic Magic,"Drama,Horror,Thriller",2013,97,59,****,****
5005,1,Metal Lords,"Comedy,Music",2022,97,59,****,****
6081,2,Little Monsters,"Comedy,Horror,Sci-Fi",2019,93,59,****,****
4177,1,The Final Girls,"Comedy,Fantasy,Horror",2015,91,59,****,****
7179,5,"My Son, My Son, What Have Ye Done","Drama,Thriller",2009,91,59,****,****
905,2,Mom and Dad,"Comedy,Horror,Thriller",2017,86,59,****,****
6959,3,The Lovebirds,"Action,Comedy,Crime",2020,86,59,****,****
1132,1,Between Two Ferns: The Movie,Comedy,2019,82,59,****,****
2821,3,Babylon,"Comedy,Drama,History",I 2022,189,60,****,****
917,5,Judgment at Nuremberg,"Drama,War",1961,179,60,****,****
8685,1,Dragged Across Concrete,"Action,Crime,Drama",2018,158,60,****,****
1984,4,Motherless Brooklyn,"Crime,Drama,Mystery",2019,144,60,****,****
2210,2,Stillwater,"Crime,Drama,Thriller",2021,139,60,****,****
8648,4,Being the Ricardos,"Biography,Drama",2021,131,60,****,****
8025,1,The Many Saints of Newark,"Crime,Drama",2021,120,60,****,****
5841,5,Max Manus,"Action,Biography,Crime",2008,118,60,****,****
9327,3,The Whale,Drama,2022,117,60,****,****
5305,4,Coma,"Drama,Mystery,Thriller",1978,113,60,****,****
2776,2,Benny's Video,"Crime,Drama",1992,110,60,****,****
8256,3,Three Thousand Years of Longing,"Drama,Fantasy,Romance",2022,108,60,****,****
2478,5,A Perfect Day,"Comedy,Drama,War",I 2015,106,60,****,****
6990,5,Sierra Burgess Is a Loser,"Comedy,Drama,Romance",2018,105,60,****,****
9298,3,The Aeronauts,"Action,Adventure,Drama",2019,100,60,****,****
2892,4,See How They Run,"Comedy,Crime,Mystery",2022,98,60,****,****
2705,1,Get the Gringo,"Action,Drama,Thriller",2012,96,60,****,****
17,4,Sea Fever,"Drama,Horror,Mystery",2019,95,60,****,****
5489,3,Handsome Devil,"Comedy,Drama,Sport",2016,95,60,****,****
7560,4,Over the Moon,"Animation,Adventure,Comedy",2020,95,60,****,****
7584,1,Coffy,"Action,Crime,Thriller",1973,90,60,****,****
8673,3,The Perfection,"Drama,Horror,Music",2018,90,60,****,****
2267,1,They Came Together,"Comedy,Romance",2014,83,60,****,****
2080,2,Ils,"Horror,Thriller",2006,77,60,****,****
169,1,The Big Country,"Drama,Romance,Western",1958,166,61,****,****
6446,1,Respect,"Biography,Drama,Music",2021,145,61,****,****
4697,2,The Eagle Has Landed,"Adventure,Drama,Thriller",1976,135,61,****,****
8821,5,Sala samobójców. Hejter,"Drama,Thriller",2020,135,61,****,****
7335,5,Triple Frontier,"Action,Thriller",2019,125,61,****,****
8664,1,Scream VI,"Horror,Mystery,Thriller",2023,122,61,****,****
5682,1,Fasandræberne,"Crime,Drama,Mystery",2014,119,61,****,****
7441,1,Rocky II,"Drama,Sport",1979,119,61,****,****
3584,2,The Way We Were,"Drama,Romance",1973,118,61,****,****
6233,2,Headshot,"Action,Drama,Thriller",II 2016,118,61,****,****
6915,3,Tetris,"Biography,Drama,History",2023,118,61,****,****
2111,4,The Informer,"Action,Crime,Drama",2019,113,61,****,****
4498,3,Velvet Buzzsaw,"Horror,Mystery,Thriller",2019,113,61,****,****
7750,3,Sputnik,"Drama,Horror,Mystery",2020,113,61,****,****
8806,2,Words on Bathroom Walls,"Drama,Romance",2020,110,61,****,****
5249,3,Fear Street: 1978,"Drama,Horror,Mystery",2021,109,61,****,****
4711,1,Copshop,"Action,Thriller",2021,107,61,****,****
9581,4,All the Bright Places,"Drama,Romance",2020,107,61,****,****
987,5,A Boy Called Christmas,"Adventure,Drama,Family",2021,106,61,****,****
5860,4,Jabberwocky,"Adventure,Comedy,Fantasy",1977,105,61,****,****
9295,3,Horse Girl,"Drama,Mystery,Thriller",I 2020,103,61,****,****
7738,1,Dog,"Comedy,Drama",I 2022,101,61,****,****
4636,3,Vanishing Point,"Action,Crime,Thriller",1971,99,61,****,****
3992,5,The Map of Tiny Perfect Things,"Comedy,Fantasy,Romance",2021,98,61,****,****
2572,2,The Wretched,"Horror,Mystery",2019,95,61,****,****
3611,1,Braven,"Action,Thriller",2018,94,61,****,****
7292,2,Lilies of the Field,Drama,1963,94,61,****,****
5329,4,Hunter Hunter,"Drama,Horror,Mystery",2020,93,61,****,****
46,1,Land,"Adventure,Drama",I 2021,89,61,****,****
5810,2,Boxcar Bertha,"Crime,Drama,Romance",1972,88,61,****,****
6879,4,These Final Hours,"Drama,Sci-Fi,Thriller",2013,87,61,****,****
6938,3,Bad Trip,Comedy,2021,86,61,****,****
5699,3,Brain Damage,"Comedy,Drama,Horror",1988,84,61,****,****
7229,4,The Kentucky Fried Movie,Comedy,1977,83,61,****,****
8112,3,The King,"Biography,Drama,History",I 2019,140,62,****,****
5429,5,The Swimmers,"Biography,Drama,Sport",2022,134,62,****,****
3490,2,Apostle,"Drama,Fantasy,Horror",2018,130,62,****,****
2715,5,McLintock!,"Comedy,Western",1963,126,62,****,****
